2.7,Hot Sake,Female,0,0,0,0,0,0,0,0,0,2,3,3.5,3.5,3.5,3.5,3.5,3,3,3,2.5,2,2,2,2,1.5,1.5,1.5,0.5,0.5,1.5,1,1,1,1,1,1,1,1,0.5
2.8,Hot Sake,Female,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1.5,1.5,1.5,1,1.5,1.5,1.5,1,1.5,1.5,0.5,1.5,1,1,1.5,1.5,1.5,1.5,1.5,1,1.5,1.5,1.5
3.1,Cold Sake,Male,0.5,2.5,3.5,3.5,3,1.5,1.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,Cold Sake,Male,0,0,0,0,3,3.5,3.5,3.5,3,2.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.3,Cold Sake,Male,0,0,0,0,0,0,0,0,0,0,1,2,3.5,3.5,3,2.5,2,2,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,Cold Sake,Male,0,0.5,2,3.5,3.5,3.5,4,3.5,3,2,1.5,2,3,2.5,2.5,2.5,2.5,1.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,Cold Sake,Male,0.5,2,3,3.5,2.5,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,Cold Sake,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3.7,Cold Sake,Male,0,0,2,3,3.5,3,2,1.5,1,1.5,2.5,3.5,3,2.5,2.5,2,2,2,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5
3.8,Cold Sake,Male,0,0,0,2,3.5,3.5,3.5,3.5,3.5,2.5,1.5,1.5,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,Cold Sake,Female,0,0,0,0,0,0,1.5,2.5,3.5,3,2.5,2.5,0.5,0.5,0.5,1.5,2.5,3,2.5,2,2.5,2.5,1.5,1.5,1.5,1.5,1.5,0.5,1.5,2,2.5,3,3,3,2.5,2.5,2.5,2.5,2
4.2,Cold Sake,Female,0,0,0,1,3.5,3.5,2,1.5,1,1,1,1,1,1,0.5,0.5,1,3,2.5,2,2.5,2.5,1.5,1.5,1.5,1.5,1.5,0.5,1.5,2,2.5,3,3,3,2.5,2.5,2.5,2.5,2
4.3,Cold Sake,Female,0,0,0,1,3.5,3.5,2,1.5,0,1.5,1.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5
4.4,Cold Sake,Female,0,0,0,0.5,3,3.5,2.5,1,1,1.5,1.5,2.5,2.5,2.5,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
4.5,Cold Sake,Female,0,0,0,1,3.5,3.5,2,1.5,0,0,0,0,0,0,0.5,3,3.5,3,2.5,2,2.5,2.5,1.5,1.5,1.5,1.5,1.5,0.5,1.5,2,2.5,3,3,3,2.5,2.5,2.5,2.5,2
4.6,Cold Sake,Female,0,0,0,2.5,3,3.5,3.5,3,3,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,3,2.5,2,2.5,2.5,1.5,1.5,1.5,1.5,1.5,0.5,1.5,2,2.5,3,3,3,2.5,2.5,2.5,2.5
4.7,Cold Sake,Female,0,0,0,0,0,0,2,3,2.5,2.5,1,1,1,1,1,2,2.5,2.5,2,1.5,1.5,1,0.5,0.5,0.5,1.5,0.5,1.5,2.5,2.5,2.5,2,1.5,2.5,2,2,1,1.5,1.5
5.1,Control,Male,0.5,2.5,3.5,3.5,3,1.5,1.5,1,1,2.5,2.5,1.5,2.5,2.5,3.5,3.5,3,2.5,1.5,2.5,2,0.5,1.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3.5,3,3,3,3,3
5.2,Control,Male,0,0,0,0,3,3.5,3.5,3.5,3,2.5,1,0.5,2.5,3.5,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2,2.5,2,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
5.3,Control,Male,0,0,0,0,0,0,0,0,0,0,1,2,3.5,3.5,3,2.5,2,2,1,1.5,1,1.5,2,1.5,1.5,1,1.5,1.5,1.5,1.5,1.5,0.5,0.5,1.5,2,2,2.5,2.5,2
5.4,Control,Male,0,0.5,2,3.5,3.5,3.5,4,3.5,3,2,1.5,2,3,2.5,2.5,2.5,2.5,1.5,1.5,2,2.5,3,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
5.5,Control,Male,0.5,2,3,3.5,2.5,3.5,1.5,1.5,1.5,1.5,2,3.5,3.5,2.5,3,2.5,3,2.5,2,3,2.5,2.5,2.5,2,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5.6,Control,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,Control,Male,0,0,2,3,3.5,3,2,1.5,1,1.5,2.5,3.5,3,2.5,2.5,2,2,2,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,2.5,2.5,2.5,2.5,2.5
5.8,Control,Male,0,0,0,2,3.5,3.5,3.5,3.5,3.5,2.5,1.5,1.5,3,3.5,3.5,3,2.5,2.5,2.5,2,1.5,2,3,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
6.1,Control,Female,0,0,0,0,0,0,1.5,2.5,3.5,3,2.5,2.5,0.5,0.5,0.5,1.5,2.5,3,2.5,1.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,2.5,2.5,2,2,1.5,1.5,1.5,1,0.5,0.5,0.5
6.2,Control,Female,0,0,0,1,3.5,3.5,2,1.5,1,1,1,1,1,1,0.5,0.5,1,0.5,0.5,0.5,1.5,2,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
6.3,Control,Female,0,0,0,1,3.5,3.5,2,1.5,0,1.5,1.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5
6.4,Control,Female,0,0,0,0.5,3,3.5,2.5,1,1,1.5,1.5,2.5,2.5,2.5,2,1.5,1.5,1.5,1.5,2,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6.5,Control,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,3.5,3,2.5,2,2.5,2.5,1.5,1.5,1.5,1.5,1.5,0.5,1.5,2,2.5,3,3,3,2.5,2.5,2.5,2.5,2
6.6,Control,Female,0,0,0,2.5,3,3.5,3.5,3,3,2,1.5,1.5,3,3.5,3.5,3.5,3,3,3.5,3,3,3,4,3.5,4,3,3,3,2.5,2.5,3,3,3,3.5,3,3,2.5,2.5,2.5
6.7,Control,Female,0,0,0,0,0,0,2,3,2.5,2.5,1,1,1,1,1,2,2.5,2.5,2,1.5,1.5,1,0.5,0.5,0.5,1.5,0.5,1.5,2.5,2.5,2.5,2,1.5,2.5,2,2,1,1.5,1.5
